p,rep,level,eig_idx,method,pop_eig,sample_eig
80,40,B,3,REML,4,8.231448475
80,40,B,4,REML,4,8.134535989
80,40,B,5,REML,4,7.424003338
80,40,E,1,REML,1,1.533751391
80,40,E,2,REML,1,1.520603274
80,40,E,3,REML,1,1.48450408
80,40,E,4,REML,1,1.474263443
80,40,E,5,REML,1,1.439002298
80,41,A,1,REML,1,7.140920572
80,41,A,2,REML,1,6.414967573
80,41,A,3,REML,1,6.244698362
80,41,A,4,REML,1,5.83587705
80,41,A,5,REML,1,5.690584268
80,41,B,1,REML,4,8.525386366
80,41,B,2,REML,4,8.434900874
80,41,B,3,REML,4,8.223634874
80,41,B,4,REML,4,7.983672118
80,41,B,5,REML,4,7.676993195
80,41,E,1,REML,1,1.533362319
80,41,E,2,REML,1,1.509653744
80,41,E,3,REML,1,1.489483177
80,41,E,4,REML,1,1.474456423
80,41,E,5,REML,1,1.454567716
80,42,A,1,REML,1,7.285877534
80,42,A,2,REML,1,7.113263557
80,42,A,3,REML,1,6.292154766
80,42,A,4,REML,1,6.129562137
80,42,A,5,REML,1,5.75255243
80,42,B,1,REML,4,9.021041935
80,42,B,2,REML,4,8.681189247
80,42,B,3,REML,4,8.426519782
80,42,B,4,REML,4,7.940272712
80,42,B,5,REML,4,7.670290492
80,42,E,1,REML,1,1.570146414
80,42,E,2,REML,1,1.508099122
80,42,E,3,REML,1,1.477637007
80,42,E,4,REML,1,1.458000561
80,42,E,5,REML,1,1.436647867
80,43,A,1,REML,1,7.409373887
80,43,A,2,REML,1,6.300054364
80,43,A,3,REML,1,6.205403859
80,43,A,4,REML,1,5.518498303
80,43,A,5,REML,1,5.088175175
80,43,B,1,REML,4,8.648216553
80,43,B,2,REML,4,8.518856398
80,43,B,3,REML,4,8.330428404
80,43,B,4,REML,4,8.068102487
80,43,B,5,REML,4,7.863775017
80,43,E,1,REML,1,1.568566361
80,43,E,2,REML,1,1.51256128
80,43,E,3,REML,1,1.480957702
80,43,E,4,REML,1,1.466847473
80,43,E,5,REML,1,1.43073677
80,44,A,1,REML,1,7.334119393
80,44,A,2,REML,1,7.002663678
80,44,A,3,REML,1,6.80239846
80,44,A,4,REML,1,6.009797774
80,44,A,5,REML,1,5.659625213
80,44,B,1,REML,4,9.158288824
80,44,B,2,REML,4,8.728605973
80,44,B,3,REML,4,8.321947994
80,44,B,4,REML,4,7.978310528
80,44,B,5,REML,4,7.864334841
80,44,E,1,REML,1,1.536069711
80,44,E,2,REML,1,1.520416842
80,44,E,3,REML,1,1.519807254
80,44,E,4,REML,1,1.504675423
80,44,E,5,REML,1,1.467654799
80,45,A,1,REML,1,7.492016671
80,45,A,2,REML,1,6.711851456
80,45,A,3,REML,1,6.419900767
80,45,A,4,REML,1,6.183354068
80,45,A,5,REML,1,5.774755872
80,45,B,1,REML,4,9.096357724
80,45,B,2,REML,4,8.761115876
80,45,B,3,REML,4,8.244457287
80,45,B,4,REML,4,7.793979446
80,45,B,5,REML,4,7.422483581
80,45,E,1,REML,1,1.571006138
80,45,E,2,REML,1,1.537259211
80,45,E,3,REML,1,1.496575754
80,45,E,4,REML,1,1.465168475
80,45,E,5,REML,1,1.447905723
80,46,A,1,REML,1,6.62749783
80,46,A,2,REML,1,6.531351693
80,46,A,3,REML,1,6.00036578
80,46,A,4,REML,1,5.586199177
80,46,A,5,REML,1,5.346971863
80,46,B,1,REML,4,8.607395334
80,46,B,2,REML,4,8.43406706
80,46,B,3,REML,4,8.016350236
80,46,B,4,REML,4,7.521019225
80,46,B,5,REML,4,7.238539114
80,46,E,1,REML,1,1.621547012
80,46,E,2,REML,1,1.559320374
80,46,E,3,REML,1,1.50146748
80,46,E,4,REML,1,1.487079242
80,46,E,5,REML,1,1.461617895
80,47,A,1,REML,1,6.62703375
80,47,A,2,REML,1,6.20448267
80,47,A,3,REML,1,5.890989461
80,47,A,4,REML,1,5.783790702
80,47,A,5,REML,1,5.4751736
80,47,B,1,REML,4,8.623554677
80,47,B,2,REML,4,8.421240402
80,47,B,3,REML,4,8.038302631
80,47,B,4,REML,4,7.850811787
80,47,B,5,REML,4,7.303858056
80,47,E,1,REML,1,1.550159441
80,47,E,2,REML,1,1.508185012
80,47,E,3,REML,1,1.501848614
80,47,E,4,REML,1,1.479472119
80,47,E,5,REML,1,1.432328419
80,48,A,1,REML,1,6.596493127
80,48,A,2,REML,1,6.030959384
80,48,A,3,REML,1,5.646402264
80,48,A,4,REML,1,5.544164789
80,48,A,5,REML,1,5.458214535
80,48,B,1,REML,4,8.536954409
80,48,B,2,REML,4,8.289889406
80,48,B,3,REML,4,7.827024577
80,48,B,4,REML,4,7.796972237
80,48,B,5,REML,4,7.600015311
80,48,E,1,REML,1,1.539397782
80,48,E,2,REML,1,1.51459159
80,48,E,3,REML,1,1.479799347
80,48,E,4,REML,1,1.470024603
80,48,E,5,REML,1,1.454394876
80,49,A,1,REML,1,7.155166471
80,49,A,2,REML,1,6.521546727
80,49,A,3,REML,1,6.380506708
80,49,A,4,REML,1,5.730815669
80,49,A,5,REML,1,5.473357105
80,49,B,1,REML,4,8.696724585
80,49,B,2,REML,4,8.308409321
80,49,B,3,REML,4,7.94013094
80,49,B,4,REML,4,7.746349979
80,49,B,5,REML,4,7.542227404
80,49,E,1,REML,1,1.557113077
80,49,E,2,REML,1,1.532152489
80,49,E,3,REML,1,1.491699784
80,49,E,4,REML,1,1.458704724
80,49,E,5,REML,1,1.441725094
80,50,A,1,REML,1,6.688129614
80,50,A,2,REML,1,6.369949589
80,50,A,3,REML,1,6.233185361
80,50,A,4,REML,1,6.088794485
80,50,A,5,REML,1,5.628303636
80,50,B,1,REML,4,8.834774486
80,50,B,2,REML,4,8.574249655
80,50,B,3,REML,4,8.096225219
80,50,B,4,REML,4,7.821014137
80,50,B,5,REML,4,7.630648125
80,50,E,1,REML,1,1.563294262
80,50,E,2,REML,1,1.49716138
80,50,E,3,REML,1,1.470835442
80,50,E,4,REML,1,1.466150715
80,50,E,5,REML,1,1.428153562
90,1,A,1,REML,1,7.81230854
90,1,A,2,REML,1,6.823890173
90,1,A,3,REML,1,6.629263558
90,1,A,4,REML,1,6.262740256
90,1,A,5,REML,1,5.993127556
90,1,B,1,REML,4,8.945220379
90,1,B,2,REML,4,8.557804324
90,1,B,3,REML,4,8.240825804
90,1,B,4,REML,4,8.042714063
90,1,B,5,REML,4,7.987962662
90,1,E,1,REML,1,1.570731741
90,1,E,2,REML,1,1.552815529
90,1,E,3,REML,1,1.517789009
90,1,E,4,REML,1,1.509023896
90,1,E,5,REML,1,1.486187623
90,2,A,1,REML,1,8.546267004
90,2,A,2,REML,1,7.146262086
90,2,A,3,REML,1,7.108984323
90,2,A,4,REML,1,6.919839658
90,2,A,5,REML,1,6.452729098
90,2,B,1,REML,4,9.062660319
90,2,B,2,REML,4,8.829004688
90,2,B,3,REML,4,8.513191491
90,2,B,4,REML,4,8.171178145
90,2,B,5,REML,4,7.810199715
90,2,E,1,REML,1,1.609585279
90,2,E,2,REML,1,1.543048125
90,2,E,3,REML,1,1.512908918
90,2,E,4,REML,1,1.49631333
90,2,E,5,REML,1,1.488633402
90,3,A,1,REML,1,8.010851619
90,3,A,2,REML,1,7.110091279
90,3,A,3,REML,1,7.106047427
90,3,A,4,REML,1,6.581380859
90,3,A,5,REML,1,6.425626918
90,3,B,1,REML,4,9.127109635
90,3,B,2,REML,4,8.734734311
90,3,B,3,REML,4,8.442119419
90,3,B,4,REML,4,8.245066695
90,3,B,5,REML,4,8.083049452
90,3,E,1,REML,1,1.546880755
90,3,E,2,REML,1,1.516835931
90,3,E,3,REML,1,1.497878504
90,3,E,4,REML,1,1.488021644
90,3,E,5,REML,1,1.461776123
90,4,A,1,REML,1,7.487543712
90,4,A,2,REML,1,6.873389528
90,4,A,3,REML,1,6.599220774
90,4,A,4,REML,1,6.367503256
90,4,A,5,REML,1,6.347861427
90,4,B,1,REML,4,9.066794059
90,4,B,2,REML,4,8.858070061
90,4,B,3,REML,4,8.326123375
90,4,B,4,REML,4,8.121948075
90,4,B,5,REML,4,7.916592053
90,4,E,1,REML,1,1.649531302
90,4,E,2,REML,1,1.602749541
90,4,E,3,REML,1,1.570377807
90,4,E,4,REML,1,1.552290417
90,4,E,5,REML,1,1.466699506
90,5,A,1,REML,1,7.355527194
90,5,A,2,REML,1,6.951363049
90,5,A,3,REML,1,6.439455524
90,5,A,4,REML,1,6.406250503
90,5,A,5,REML,1,6.192441991
90,5,B,1,REML,4,9.362020287
90,5,B,2,REML,4,8.563917355
90,5,B,3,REML,4,8.367873983
90,5,B,4,REML,4,8.127547419
90,5,B,5,REML,4,7.939790062
90,5,E,1,REML,1,1.627970255
90,5,E,2,REML,1,1.567947489
90,5,E,3,REML,1,1.5543971
90,5,E,4,REML,1,1.496039583
90,5,E,5,REML,1,1.478613261
90,6,A,1,REML,1,7.569045198
90,6,A,2,REML,1,6.815127796
90,6,A,3,REML,1,6.618996791
90,6,A,4,REML,1,6.381114585
90,6,A,5,REML,1,5.974224182
90,6,B,1,REML,4,9.035695616
90,6,B,2,REML,4,8.290050828
90,6,B,3,REML,4,8.236692497
90,6,B,4,REML,4,7.796567791
90,6,B,5,REML,4,7.557805859
90,6,E,1,REML,1,1.609754811
90,6,E,2,REML,1,1.53129007
90,6,E,3,REML,1,1.517668877
90,6,E,4,REML,1,1.511675445
90,6,E,5,REML,1,1.497906863
90,7,A,1,REML,1,6.942043761
90,7,A,2,REML,1,6.52010466
90,7,A,3,REML,1,6.400831512
90,7,A,4,REML,1,6.217424882
90,7,A,5,REML,1,6.129004936
90,7,B,1,REML,4,9.108883496
90,7,B,2,REML,4,8.832481923
90,7,B,3,REML,4,8.439956154
90,7,B,4,REML,4,8.285245438
90,7,B,5,REML,4,8.038260631
90,7,E,1,REML,1,1.568181822
90,7,E,2,REML,1,1.541458996
90,7,E,3,REML,1,1.515428282
90,7,E,4,REML,1,1.494812321
90,7,E,5,REML,1,1.490778423
90,8,A,1,REML,1,7.766991463
90,8,A,2,REML,1,7.066756235
90,8,A,3,REML,1,6.670210094
90,8,A,4,REML,1,6.278823835
90,8,A,5,REML,1,6.206184706
90,8,B,1,REML,4,9.196817484
90,8,B,2,REML,4,8.8674145
90,8,B,3,REML,4,8.349166029
90,8,B,4,REML,4,8.044056342
90,8,B,5,REML,4,7.886684877
90,8,E,1,REML,1,1.56218292
90,8,E,2,REML,1,1.558995932
90,8,E,3,REML,1,1.541491123
90,8,E,4,REML,1,1.492948544
90,8,E,5,REML,1,1.469266996
90,9,A,1,REML,1,8.126644827
90,9,A,2,REML,1,7.122804674
90,9,A,3,REML,1,6.915939586
90,9,A,4,REML,1,6.644099155
90,9,A,5,REML,1,6.235159749
90,9,B,1,REML,4,8.889966423
90,9,B,2,REML,4,8.493509334
90,9,B,3,REML,4,8.432997661
90,9,B,4,REML,4,8.11766947
90,9,B,5,REML,4,7.78490961
90,9,E,1,REML,1,1.58321375
90,9,E,2,REML,1,1.550202197
90,9,E,3,REML,1,1.539296747
90,9,E,4,REML,1,1.502378208
90,9,E,5,REML,1,1.472217812
90,10,A,1,REML,1,7.243467201
90,10,A,2,REML,1,6.925931043
90,10,A,3,REML,1,6.201013819
90,10,A,4,REML,1,6.031013017
90,10,A,5,REML,1,5.907931448
90,10,B,1,REML,4,9.2756869
90,10,B,2,REML,4,8.415323784
90,10,B,3,REML,4,8.373905148
90,10,B,4,REML,4,7.975411665
90,10,B,5,REML,4,7.7204278
90,10,E,1,REML,1,1.574731131
90,10,E,2,REML,1,1.558257729
90,10,E,3,REML,1,1.533420809
90,10,E,4,REML,1,1.495758727
90,10,E,5,REML,1,1.474806375
90,11,A,1,REML,1,7.398375409
90,11,A,2,REML,1,6.979178777
90,11,A,3,REML,1,6.775548596
90,11,A,4,REML,1,6.517866766
90,11,A,5,REML,1,6.23430798
90,11,B,1,REML,4,8.987960903
90,11,B,2,REML,4,8.55204805
90,11,B,3,REML,4,8.175989671
90,11,B,4,REML,4,7.602460239
90,11,B,5,REML,4,7.488561874
90,11,E,1,REML,1,1.643361117
90,11,E,2,REML,1,1.586224247
90,11,E,3,REML,1,1.550316032
90,11,E,4,REML,1,1.530080061
90,11,E,5,REML,1,1.512690048
90,12,A,1,REML,1,8.383281199
90,12,A,2,REML,1,7.464053724
90,12,A,3,REML,1,6.910069474
90,12,A,4,REML,1,6.671074977
90,12,A,5,REML,1,6.1420681
90,12,B,1,REML,4,8.811383681
90,12,B,2,REML,4,8.411033398
90,12,B,3,REML,4,8.376918102
90,12,B,4,REML,4,8.087534002
90,12,B,5,REML,4,7.657157937
90,12,E,1,REML,1,1.606964319
90,12,E,2,REML,1,1.54421817
90,12,E,3,REML,1,1.525058305
90,12,E,4,REML,1,1.489870538
90,12,E,5,REML,1,1.478861651
90,13,A,1,REML,1,7.567087236
90,13,A,2,REML,1,6.825279502
90,13,A,3,REML,1,6.432958642
90,13,A,4,REML,1,5.946620054
90,13,A,5,REML,1,5.910552918
90,13,B,1,REML,4,9.149643612
90,13,B,2,REML,4,8.852335011
90,13,B,3,REML,4,8.620136322
90,13,B,4,REML,4,8.448222608
90,13,B,5,REML,4,7.955839928
90,13,E,1,REML,1,1.594131609
90,13,E,2,REML,1,1.558218598
90,13,E,3,REML,1,1.540385367
90,13,E,4,REML,1,1.525660214
90,13,E,5,REML,1,1.491263878
90,14,A,1,REML,1,6.996623118
90,14,A,2,REML,1,6.758340163
90,14,A,3,REML,1,6.572801655
90,14,A,4,REML,1,6.409145723
90,14,A,5,REML,1,6.112667909
90,14,B,1,REML,4,9.535004837
90,14,B,2,REML,4,8.522205034
90,14,B,3,REML,4,8.425511102
90,14,B,4,REML,4,8.051930839
90,14,B,5,REML,4,7.806240937
90,14,E,1,REML,1,1.586184749
90,14,E,2,REML,1,1.564189916
90,14,E,3,REML,1,1.547235857
90,14,E,4,REML,1,1.5008614
90,14,E,5,REML,1,1.478710129
90,15,A,1,REML,1,7.410188757
90,15,A,2,REML,1,7.038831442
90,15,A,3,REML,1,6.501175516
90,15,A,4,REML,1,6.299764783
90,15,A,5,REML,1,6.226391511
90,15,B,1,REML,4,9.586164301
90,15,B,2,REML,4,8.865903728
90,15,B,3,REML,4,8.815718353
90,15,B,4,REML,4,8.482897837
90,15,B,5,REML,4,8.110777439
90,15,E,1,REML,1,1.619306993
90,15,E,2,REML,1,1.562889256
90,15,E,3,REML,1,1.536490208
90,15,E,4,REML,1,1.514985246
90,15,E,5,REML,1,1.497115477
90,16,A,1,REML,1,7.960489991
90,16,A,2,REML,1,7.250173934
90,16,A,3,REML,1,6.57299111
90,16,A,4,REML,1,6.482257773
90,16,A,5,REML,1,6.019605533
90,16,B,1,REML,4,9.40490602
90,16,B,2,REML,4,8.946043079
90,16,B,3,REML,4,8.344710886
90,16,B,4,REML,4,8.22318351
90,16,B,5,REML,4,8.077491879
90,16,E,1,REML,1,1.603407112
90,16,E,2,REML,1,1.566179309
90,16,E,3,REML,1,1.551273616
90,16,E,4,REML,1,1.540992973
90,16,E,5,REML,1,1.491040246
90,17,A,1,REML,1,7.880398777
90,17,A,2,REML,1,6.937767096
90,17,A,3,REML,1,6.696475702
90,17,A,4,REML,1,6.441452952
90,17,A,5,REML,1,6.021205088
90,17,B,1,REML,4,8.82935889
90,17,B,2,REML,4,8.586220191
90,17,B,3,REML,4,8.415216753
90,17,B,4,REML,4,8.014829776
90,17,B,5,REML,4,7.844579228
90,17,E,1,REML,1,1.601433924
90,17,E,2,REML,1,1.568575299
90,17,E,3,REML,1,1.552091695
90,17,E,4,REML,1,1.498021614
90,17,E,5,REML,1,1.492179359
90,18,A,1,REML,1,7.25250494
90,18,A,2,REML,1,7.076562168
90,18,A,3,REML,1,6.8003407
90,18,A,4,REML,1,6.12020176
90,18,A,5,REML,1,5.698786002
90,18,B,1,REML,4,9.257854981
90,18,B,2,REML,4,9.135582013
90,18,B,3,REML,4,8.732574051
90,18,B,4,REML,4,8.005811505
90,18,B,5,REML,4,7.959135445
90,18,E,1,REML,1,1.631719597
90,18,E,2,REML,1,1.562688724
90,18,E,3,REML,1,1.508984986
90,18,E,4,REML,1,1.505790722
90,18,E,5,REML,1,1.502656251
90,19,A,1,REML,1,7.920128872
90,19,A,2,REML,1,7.556882674
90,19,A,3,REML,1,6.715358305
90,19,A,4,REML,1,6.679924893
90,19,A,5,REML,1,6.334863429
90,19,B,1,REML,4,8.782079652
90,19,B,2,REML,4,8.56077322
90,19,B,3,REML,4,8.380385296
90,19,B,4,REML,4,8.196013062
90,19,B,5,REML,4,8.032009709
90,19,E,1,REML,1,1.601431278
90,19,E,2,REML,1,1.568381217
90,19,E,3,REML,1,1.54982686
90,19,E,4,REML,1,1.507502907
90,19,E,5,REML,1,1.489101207
90,20,A,1,REML,1,8.343614167
90,20,A,2,REML,1,7.270912876
90,20,A,3,REML,1,6.672578359
90,20,A,4,REML,1,6.354625614
90,20,A,5,REML,1,5.890936302
90,20,B,1,REML,4,9.028369641
90,20,B,2,REML,4,8.727251512
90,20,B,3,REML,4,8.23572543
90,20,B,4,REML,4,7.92231597
90,20,B,5,REML,4,7.729457502
90,20,E,1,REML,1,1.563947844
90,20,E,2,REML,1,1.543469566
90,20,E,3,REML,1,1.538565657
90,20,E,4,REML,1,1.518104661
90,20,E,5,REML,1,1.465065199
90,21,A,1,REML,1,7.545979872
90,21,A,2,REML,1,7.107325713
90,21,A,3,REML,1,6.898526651
90,21,A,4,REML,1,6.428235077
90,21,A,5,REML,1,6.160203837
90,21,B,1,REML,4,9.194017164
90,21,B,2,REML,4,8.866807242
90,21,B,3,REML,4,8.496237821
90,21,B,4,REML,4,8.095069402
90,21,B,5,REML,4,7.951563449
90,21,E,1,REML,1,1.567854297
90,21,E,2,REML,1,1.554895242
90,21,E,3,REML,1,1.505532464
90,21,E,4,REML,1,1.488629904
90,21,E,5,REML,1,1.458223701
90,22,A,1,REML,1,6.84851208
90,22,A,2,REML,1,6.809622947
90,22,A,3,REML,1,6.443203507
90,22,A,4,REML,1,6.300223994
90,22,A,5,REML,1,6.259164401
90,22,B,1,REML,4,8.885979942
90,22,B,2,REML,4,8.722552488
90,22,B,3,REML,4,8.099963759
90,22,B,4,REML,4,7.823621601
90,22,B,5,REML,4,7.545698913
90,22,E,1,REML,1,1.594291383
90,22,E,2,REML,1,1.580496986
90,22,E,3,REML,1,1.525798209
90,22,E,4,REML,1,1.51786897
90,22,E,5,REML,1,1.484347009
90,23,A,1,REML,1,7.551944133
90,23,A,2,REML,1,7.031885348
90,23,A,3,REML,1,6.848345394
90,23,A,4,REML,1,6.302110904
90,23,A,5,REML,1,6.132470193
90,23,B,1,REML,4,9.26354339
90,23,B,2,REML,4,8.55473595
90,23,B,3,REML,4,8.511714464
90,23,B,4,REML,4,8.161614665
90,23,B,5,REML,4,7.995627333
90,23,E,1,REML,1,1.606707695
90,23,E,2,REML,1,1.58903642
90,23,E,3,REML,1,1.538637767
90,23,E,4,REML,1,1.53322006
90,23,E,5,REML,1,1.494596086
90,24,A,1,REML,1,8.295145934
90,24,A,2,REML,1,7.188563588
90,24,A,3,REML,1,6.767084047
90,24,A,4,REML,1,6.207668569
90,24,A,5,REML,1,5.946923036
90,24,B,1,REML,4,9.025106598
90,24,B,2,REML,4,8.767810901
90,24,B,3,REML,4,8.755413851
90,24,B,4,REML,4,7.998935817
90,24,B,5,REML,4,7.799728606
90,24,E,1,REML,1,1.587743148
90,24,E,2,REML,1,1.54424669
90,24,E,3,REML,1,1.51765809
90,24,E,4,REML,1,1.488672377
90,24,E,5,REML,1,1.461011645
90,25,A,1,REML,1,7.354663682
90,25,A,2,REML,1,7.078859812
90,25,A,3,REML,1,6.689876723
90,25,A,4,REML,1,6.135385459
90,25,A,5,REML,1,6.062259164
90,25,B,1,REML,4,9.107921503
90,25,B,2,REML,4,8.515549482
90,25,B,3,REML,4,8.354096487
90,25,B,4,REML,4,8.121086656
90,25,B,5,REML,4,7.977020703
90,25,E,1,REML,1,1.557678287
90,25,E,2,REML,1,1.54574471
90,25,E,3,REML,1,1.52021116
90,25,E,4,REML,1,1.495671962
90,25,E,5,REML,1,1.480936579
90,26,A,1,REML,1,7.969626744
90,26,A,2,REML,1,6.95366321
90,26,A,3,REML,1,6.527296936
90,26,A,4,REML,1,6.427811658
90,26,A,5,REML,1,6.228906526
90,26,B,1,REML,4,9.368092897
90,26,B,2,REML,4,8.527580828
90,26,B,3,REML,4,8.419269239
90,26,B,4,REML,4,7.892114927
90,26,B,5,REML,4,7.8158514
90,26,E,1,REML,1,1.631394382
90,26,E,2,REML,1,1.599610798
90,26,E,3,REML,1,1.553225757
90,26,E,4,REML,1,1.511511242
90,26,E,5,REML,1,1.489821066
90,27,A,1,REML,1,8.579367837
90,27,A,2,REML,1,7.933219526
90,27,A,3,REML,1,6.722599738
90,27,A,4,REML,1,6.695451697
90,27,A,5,REML,1,6.162142458
90,27,B,1,REML,4,9.037765838
90,27,B,2,REML,4,8.71399328
90,27,B,3,REML,4,8.264337364
90,27,B,4,REML,4,8.022334098
90,27,B,5,REML,4,7.746444668
90,27,E,1,REML,1,1.630210302
90,27,E,2,REML,1,1.570899184
90,27,E,3,REML,1,1.528351443
90,27,E,4,REML,1,1.492602585
90,27,E,5,REML,1,1.470840488
90,28,A,1,REML,1,7.776065524
90,28,A,2,REML,1,7.042434292
90,28,A,3,REML,1,6.724746538
90,28,A,4,REML,1,6.281502169
90,28,A,5,REML,1,5.854476928
90,28,B,1,REML,4,9.385972658
90,28,B,2,REML,4,8.997446423
90,28,B,3,REML,4,8.529183532
90,28,B,4,REML,4,8.413349131
90,28,B,5,REML,4,7.784545851
90,28,E,1,REML,1,1.592261634
90,28,E,2,REML,1,1.577092786
90,28,E,3,REML,1,1.535336223
90,28,E,4,REML,1,1.497608243
90,28,E,5,REML,1,1.468740767
90,29,A,1,REML,1,7.39749812
90,29,A,2,REML,1,7.206290705
90,29,A,3,REML,1,6.927026628
90,29,A,4,REML,1,6.621711228
90,29,A,5,REML,1,6.317780302
90,29,B,1,REML,4,9.126439933
90,29,B,2,REML,4,8.78466594
90,29,B,3,REML,4,8.673544211
90,29,B,4,REML,4,8.52582019
90,29,B,5,REML,4,7.913056432
90,29,E,1,REML,1,1.601485531
90,29,E,2,REML,1,1.58625648
90,29,E,3,REML,1,1.521702738
90,29,E,4,REML,1,1.512276827
90,29,E,5,REML,1,1.482662258
90,30,A,1,REML,1,7.601405886
90,30,A,2,REML,1,7.185904546
90,30,A,3,REML,1,6.570982162
90,30,A,4,REML,1,6.298893066
90,30,A,5,REML,1,5.9783971
90,30,B,1,REML,4,8.904682511
90,30,B,2,REML,4,8.853622119
90,30,B,3,REML,4,8.228880129
90,30,B,4,REML,4,8.133182871
90,30,B,5,REML,4,7.956869108
90,30,E,1,REML,1,1.613705327
90,30,E,2,REML,1,1.557523177
90,30,E,3,REML,1,1.535202645
90,30,E,4,REML,1,1.494174411
90,30,E,5,REML,1,1.465259882
90,31,A,1,REML,1,7.805535509
90,31,A,2,REML,1,7.346034732
90,31,A,3,REML,1,6.689445571
90,31,A,4,REML,1,6.579585008
90,31,A,5,REML,1,5.767031035
90,31,B,1,REML,4,8.908408297
90,31,B,2,REML,4,8.559968706
90,31,B,3,REML,4,8.341028125
90,31,B,4,REML,4,8.231510339
90,31,B,5,REML,4,7.84052243
90,31,E,1,REML,1,1.593206673
90,31,E,2,REML,1,1.546155587
90,31,E,3,REML,1,1.526681003
90,31,E,4,REML,1,1.507111193
90,31,E,5,REML,1,1.49138269
90,32,A,1,REML,1,7.716127727
90,32,A,2,REML,1,7.348165653
90,32,A,3,REML,1,6.717679913
90,32,A,4,REML,1,6.335440184
90,32,A,5,REML,1,6.167797971
90,32,B,1,REML,4,8.724652583
90,32,B,2,REML,4,8.533156999
90,32,B,3,REML,4,8.437363741
90,32,B,4,REML,4,7.79106569
90,32,B,5,REML,4,7.725049471
90,32,E,1,REML,1,1.63923222
90,32,E,2,REML,1,1.554834044
90,32,E,3,REML,1,1.52293732
90,32,E,4,REML,1,1.506833922
90,32,E,5,REML,1,1.478502059
90,33,A,1,REML,1,7.152763903
90,33,A,2,REML,1,6.669920616
90,33,A,3,REML,1,6.380679881
90,33,A,4,REML,1,5.754770887
90,33,A,5,REML,1,5.621828471
90,33,B,1,REML,4,9.169817232
90,33,B,2,REML,4,8.776667076
90,33,B,3,REML,4,8.433978568
90,33,B,4,REML,4,8.185844659
90,33,B,5,REML,4,7.809731175
90,33,E,1,REML,1,1.649178907
90,33,E,2,REML,1,1.604087639
90,33,E,3,REML,1,1.544468929
90,33,E,4,REML,1,1.543084651
90,33,E,5,REML,1,1.53865111
90,34,A,1,REML,1,7.46930693
90,34,A,2,REML,1,7.17573135
90,34,A,3,REML,1,6.692009242
90,34,A,4,REML,1,6.327320755
90,34,A,5,REML,1,6.129969167
90,34,B,1,REML,4,8.951443629
90,34,B,2,REML,4,8.925007918
90,34,B,3,REML,4,8.439177478
90,34,B,4,REML,4,7.944237667
90,34,B,5,REML,4,7.681029698
90,34,E,1,REML,1,1.591619841
90,34,E,2,REML,1,1.549505352
90,34,E,3,REML,1,1.521373304
90,34,E,4,REML,1,1.508044133
90,34,E,5,REML,1,1.476781366
90,35,A,1,REML,1,7.335811669
90,35,A,2,REML,1,6.981750619
90,35,A,3,REML,1,6.666056477
90,35,A,4,REML,1,6.420658852
90,35,A,5,REML,1,6.139040306
90,35,B,1,REML,4,8.898908308
90,35,B,2,REML,4,8.519855181
90,35,B,3,REML,4,8.005219565
90,35,B,4,REML,4,7.90429551
90,35,B,5,REML,4,7.728719072
90,35,E,1,REML,1,1.617093614
90,35,E,2,REML,1,1.569062352
90,35,E,3,REML,1,1.546508838
90,35,E,4,REML,1,1.52855466
90,35,E,5,REML,1,1.501762584
90,36,A,1,REML,1,7.26686823
90,36,A,2,REML,1,6.944680416
90,36,A,3,REML,1,6.364391602
90,36,A,4,REML,1,6.217224297
90,36,A,5,REML,1,5.763927578
90,36,B,1,REML,4,9.497669311
90,36,B,2,REML,4,9.060459268
90,36,B,3,REML,4,8.427499407
90,36,B,4,REML,4,8.111579941
90,36,B,5,REML,4,8.034502424
90,36,E,1,REML,1,1.571268652
90,36,E,2,REML,1,1.519221051
90,36,E,3,REML,1,1.504834945
90,36,E,4,REML,1,1.475764538
90,36,E,5,REML,1,1.46328945
90,37,A,1,REML,1,7.517191831
90,37,A,2,REML,1,7.162672731
90,37,A,3,REML,1,6.784837775
90,37,A,4,REML,1,6.565682881
90,37,A,5,REML,1,6.253405471
90,37,B,1,REML,4,9.087770299
90,37,B,2,REML,4,8.693770828
90,37,B,3,REML,4,8.44689777
90,37,B,4,REML,4,8.209025244
90,37,B,5,REML,4,8.001204651
90,37,E,1,REML,1,1.606499127
90,37,E,2,REML,1,1.595129334
90,37,E,3,REML,1,1.55907892
90,37,E,4,REML,1,1.539407607
90,37,E,5,REML,1,1.505981704
90,38,A,1,REML,1,7.606138495
90,38,A,2,REML,1,7.200060177
90,38,A,3,REML,1,7.08270604
90,38,A,4,REML,1,6.628046793
90,38,A,5,REML,1,6.281517314
90,38,B,1,REML,4,9.299128054
90,38,B,2,REML,4,8.65365163
90,38,B,3,REML,4,8.028309023
90,38,B,4,REML,4,7.964643384
90,38,B,5,REML,4,7.627297783
90,38,E,1,REML,1,1.597641475
90,38,E,2,REML,1,1.540964818
90,38,E,3,REML,1,1.535873838
90,38,E,4,REML,1,1.511327989
90,38,E,5,REML,1,1.507279779
90,39,A,1,REML,1,8.118128627
90,39,A,2,REML,1,7.509220474
90,39,A,3,REML,1,6.820261432
90,39,A,4,REML,1,6.154261356
90,39,A,5,REML,1,5.798525909
90,39,B,1,REML,4,9.523288387
90,39,B,2,REML,4,8.676860251
