p,rep,level,eig_idx,method,pop_eig,sample_eig
60,29,B,1,REML,4,6.446599272
60,29,B,2,REML,4,6.069397021
60,29,B,3,REML,4,5.683434765
60,29,B,4,REML,4,5.328044104
60,29,B,5,REML,4,5.19017271
60,29,E,1,REML,1,1.446230997
60,29,E,2,REML,1,1.391901868
60,29,E,3,REML,1,1.343391317
60,29,E,4,REML,1,1.333916785
60,29,E,5,REML,1,1.329492762
60,30,A,1,MANOVA,1,3.393820598
60,30,A,2,MANOVA,1,3.061256724
60,30,A,3,MANOVA,1,2.975494015
60,30,A,4,MANOVA,1,2.63630114
60,30,A,5,MANOVA,1,2.538277843
60,30,B,1,MANOVA,4,7.153965
60,30,B,2,MANOVA,4,6.996748219
60,30,B,3,MANOVA,4,6.842652017
60,30,B,4,MANOVA,4,6.707296544
60,30,B,5,MANOVA,4,6.383095548
60,30,E,1,MANOVA,1,1.448742664
60,30,E,2,MANOVA,1,1.414609551
60,30,E,3,MANOVA,1,1.37660858
60,30,E,4,MANOVA,1,1.36912332
60,30,E,5,MANOVA,1,1.345050527
60,30,A,1,REML,1,3.471211795
60,30,A,2,REML,1,3.207219724
60,30,A,3,REML,1,3.099184939
60,30,A,4,REML,1,2.714622301
60,30,A,5,REML,1,2.676581314
60,30,B,1,REML,4,6.069097859
60,30,B,2,REML,4,5.968179037
60,30,B,3,REML,4,5.769431352
60,30,B,4,REML,4,5.581402013
60,30,B,5,REML,4,5.432043281
60,30,E,1,REML,1,1.402934336
60,30,E,2,REML,1,1.379233226
60,30,E,3,REML,1,1.355947527
60,30,E,4,REML,1,1.338497654
60,30,E,5,REML,1,1.314025719
60,31,A,1,MANOVA,1,3.664881986
60,31,A,2,MANOVA,1,3.478018564
60,31,A,3,MANOVA,1,3.261836982
60,31,A,4,MANOVA,1,3.084032765
60,31,A,5,MANOVA,1,2.67427582
60,31,B,1,MANOVA,4,8.011442178
60,31,B,2,MANOVA,4,7.105465756
60,31,B,3,MANOVA,4,6.793276589
60,31,B,4,MANOVA,4,6.482393789
60,31,B,5,MANOVA,4,6.237910751
60,31,E,1,MANOVA,1,1.454667508
60,31,E,2,MANOVA,1,1.440441291
60,31,E,3,MANOVA,1,1.400060811
60,31,E,4,MANOVA,1,1.376896124
60,31,E,5,MANOVA,1,1.349784106
60,31,A,1,REML,1,3.722698023
60,31,A,2,REML,1,3.545127373
60,31,A,3,REML,1,3.357606021
60,31,A,4,REML,1,3.168505757
60,31,A,5,REML,1,2.754065991
60,31,B,1,REML,4,6.39842661
60,31,B,2,REML,4,6.109496536
60,31,B,3,REML,4,5.773106791
60,31,B,4,REML,4,5.591198767
60,31,B,5,REML,4,5.476092457
60,31,E,1,REML,1,1.425995645
60,31,E,2,REML,1,1.381888482
60,31,E,3,REML,1,1.363808542
60,31,E,4,REML,1,1.335694865
60,31,E,5,REML,1,1.311293442
60,32,A,1,MANOVA,1,4.020782519
60,32,A,2,MANOVA,1,3.410423926
60,32,A,3,MANOVA,1,3.101234799
60,32,A,4,MANOVA,1,2.8290611
60,32,A,5,MANOVA,1,2.654425748
60,32,B,1,MANOVA,4,7.627038501
60,32,B,2,MANOVA,4,6.991759258
60,32,B,3,MANOVA,4,6.444735943
60,32,B,4,MANOVA,4,6.372572113
60,32,B,5,MANOVA,4,6.229254086
60,32,E,1,MANOVA,1,1.436564855
60,32,E,2,MANOVA,1,1.393681743
60,32,E,3,MANOVA,1,1.370932118
60,32,E,4,MANOVA,1,1.355901835
60,32,E,5,MANOVA,1,1.336824724
60,32,A,1,REML,1,4.232715694
60,32,A,2,REML,1,3.517805399
60,32,A,3,REML,1,3.210073803
60,32,A,4,REML,1,2.992995023
60,32,A,5,REML,1,2.719212705
60,32,B,1,REML,4,6.376140023
60,32,B,2,REML,4,6.102001607
60,32,B,3,REML,4,5.814243904
60,32,B,4,REML,4,5.638896711
60,32,B,5,REML,4,5.180710639
60,32,E,1,REML,1,1.393909481
60,32,E,2,REML,1,1.363416538
60,32,E,3,REML,1,1.351470988
60,32,E,4,REML,1,1.324791601
60,32,E,5,REML,1,1.316619227
60,33,A,1,MANOVA,1,4.266531931
60,33,A,2,MANOVA,1,3.291357447
60,33,A,3,MANOVA,1,3.147323021
60,33,A,4,MANOVA,1,2.717133782
60,33,A,5,MANOVA,1,2.605975446
60,33,B,1,MANOVA,4,8.707656186
60,33,B,2,MANOVA,4,7.388254378
60,33,B,3,MANOVA,4,7.198268895
60,33,B,4,MANOVA,4,6.446310428
60,33,B,5,MANOVA,4,6.178185204
60,33,E,1,MANOVA,1,1.466339171
60,33,E,2,MANOVA,1,1.448310461
60,33,E,3,MANOVA,1,1.405143617
60,33,E,4,MANOVA,1,1.371797987
60,33,E,5,MANOVA,1,1.363562501
60,33,A,1,REML,1,4.337258956
60,33,A,2,REML,1,3.39187802
60,33,A,3,REML,1,3.288961168
60,33,A,4,REML,1,2.813038446
60,33,A,5,REML,1,2.679163595
60,33,B,1,REML,4,7.240777777
60,33,B,2,REML,4,6.229974997
60,33,B,3,REML,4,5.99876433
60,33,B,4,REML,4,5.595642342
60,33,B,5,REML,4,5.342742805
60,33,E,1,REML,1,1.429170075
60,33,E,2,REML,1,1.399348651
60,33,E,3,REML,1,1.359262515
60,33,E,4,REML,1,1.33609808
60,33,E,5,REML,1,1.327344706
60,34,A,1,MANOVA,1,4.370489601
60,34,A,2,MANOVA,1,3.47593339
60,34,A,3,MANOVA,1,3.177612168
60,34,A,4,MANOVA,1,2.552383618
60,34,A,5,MANOVA,1,2.481412539
60,34,B,1,MANOVA,4,7.68469093
60,34,B,2,MANOVA,4,6.826688737
60,34,B,3,MANOVA,4,6.656302835
60,34,B,4,MANOVA,4,6.472229017
60,34,B,5,MANOVA,4,6.320141991
60,34,E,1,MANOVA,1,1.456008892
60,34,E,2,MANOVA,1,1.426260778
60,34,E,3,MANOVA,1,1.396764428
60,34,E,4,MANOVA,1,1.378365439
60,34,E,5,MANOVA,1,1.337460613
60,34,A,1,REML,1,4.43643584
60,34,A,2,REML,1,3.540252434
60,34,A,3,REML,1,3.255721558
60,34,A,4,REML,1,2.650608663
60,34,A,5,REML,1,2.631709174
60,34,B,1,REML,4,6.860573647
60,34,B,2,REML,4,5.871150953
60,34,B,3,REML,4,5.821822295
60,34,B,4,REML,4,5.66418199
60,34,B,5,REML,4,5.363865699
60,34,E,1,REML,1,1.400289804
60,34,E,2,REML,1,1.381737278
60,34,E,3,REML,1,1.360312688
60,34,E,4,REML,1,1.347265271
60,34,E,5,REML,1,1.313774203
60,35,A,1,MANOVA,1,3.546633071
60,35,A,2,MANOVA,1,3.410659024
60,35,A,3,MANOVA,1,3.224550122
60,35,A,4,MANOVA,1,2.764407354
60,35,A,5,MANOVA,1,2.517974457
60,35,B,1,MANOVA,4,7.355767093
60,35,B,2,MANOVA,4,6.976085959
60,35,B,3,MANOVA,4,6.7510686
60,35,B,4,MANOVA,4,6.394628579
60,35,B,5,MANOVA,4,6.049808316
60,35,E,1,MANOVA,1,1.482694292
60,35,E,2,MANOVA,1,1.441976566
60,35,E,3,MANOVA,1,1.403727422
60,35,E,4,MANOVA,1,1.38462614
60,35,E,5,MANOVA,1,1.373240492
60,35,A,1,REML,1,3.662965118
60,35,A,2,REML,1,3.484391423
60,35,A,3,REML,1,3.363701629
60,35,A,4,REML,1,2.898626149
60,35,A,5,REML,1,2.590239106
60,35,B,1,REML,4,6.462545036
60,35,B,2,REML,4,5.932988551
60,35,B,3,REML,4,5.624624311
60,35,B,4,REML,4,5.276930845
60,35,B,5,REML,4,5.193672779
60,35,E,1,REML,1,1.435904459
60,35,E,2,REML,1,1.402671047
60,35,E,3,REML,1,1.366452937
60,35,E,4,REML,1,1.353052105
60,35,E,5,REML,1,1.328988218
60,36,A,1,MANOVA,1,4.226767058
60,36,A,2,MANOVA,1,3.591943941
60,36,A,3,MANOVA,1,2.963640361
60,36,A,4,MANOVA,1,2.595914552
60,36,A,5,MANOVA,1,2.491346367
60,36,B,1,MANOVA,4,7.38892705
60,36,B,2,MANOVA,4,7.159033672
60,36,B,3,MANOVA,4,6.842378754
60,36,B,4,MANOVA,4,6.597482282
60,36,B,5,MANOVA,4,6.153710141
60,36,E,1,MANOVA,1,1.450702182
60,36,E,2,MANOVA,1,1.418933997
60,36,E,3,MANOVA,1,1.404775717
60,36,E,4,MANOVA,1,1.376280092
60,36,E,5,MANOVA,1,1.35733142
60,36,A,1,REML,1,4.326728403
60,36,A,2,REML,1,3.69885695
60,36,A,3,REML,1,3.033303601
60,36,A,4,REML,1,2.742637978
60,36,A,5,REML,1,2.600918702
60,36,B,1,REML,4,6.092540297
60,36,B,2,REML,4,6.018290523
60,36,B,3,REML,4,5.768965784
60,36,B,4,REML,4,5.412461116
60,36,B,5,REML,4,5.349529075
60,36,E,1,REML,1,1.41244397
60,36,E,2,REML,1,1.372625625
60,36,E,3,REML,1,1.359365842
60,36,E,4,REML,1,1.327344867
60,36,E,5,REML,1,1.321871805
60,37,A,1,MANOVA,1,4.161469534
60,37,A,2,MANOVA,1,3.638391434
60,37,A,3,MANOVA,1,3.067297681
60,37,A,4,MANOVA,1,2.644696291
60,37,A,5,MANOVA,1,2.571960704
60,37,B,1,MANOVA,4,7.774547415
60,37,B,2,MANOVA,4,7.26020592
60,37,B,3,MANOVA,4,7.070830874
60,37,B,4,MANOVA,4,6.724200529
60,37,B,5,MANOVA,4,6.118193759
60,37,E,1,MANOVA,1,1.454743953
60,37,E,2,MANOVA,1,1.406974118
60,37,E,3,MANOVA,1,1.364942355
60,37,E,4,MANOVA,1,1.351379351
60,37,E,5,MANOVA,1,1.322586079
60,37,A,1,REML,1,4.270810382
60,37,A,2,REML,1,3.772430327
60,37,A,3,REML,1,3.153486852
60,37,A,4,REML,1,2.783045905
60,37,A,5,REML,1,2.676924982
60,37,B,1,REML,4,6.59990125
60,37,B,2,REML,4,6.471566779
60,37,B,3,REML,4,6.158853423
60,37,B,4,REML,4,5.540395953
60,37,B,5,REML,4,5.347869838
60,37,E,1,REML,1,1.422770377
60,37,E,2,REML,1,1.345441754
60,37,E,3,REML,1,1.332407965
60,37,E,4,REML,1,1.327077348
60,37,E,5,REML,1,1.288214882
60,38,A,1,MANOVA,1,3.963318152
60,38,A,2,MANOVA,1,3.519421542
60,38,A,3,MANOVA,1,2.973152998
60,38,A,4,MANOVA,1,2.873042401
60,38,A,5,MANOVA,1,2.618636937
60,38,B,1,MANOVA,4,7.761041174
60,38,B,2,MANOVA,4,7.147774804
60,38,B,3,MANOVA,4,6.981544722
60,38,B,4,MANOVA,4,6.680053022
60,38,B,5,MANOVA,4,6.503199862
60,38,E,1,MANOVA,1,1.503471732
60,38,E,2,MANOVA,1,1.418195682
60,38,E,3,MANOVA,1,1.36907445
60,38,E,4,MANOVA,1,1.358459742
60,38,E,5,MANOVA,1,1.330679711
60,38,A,1,REML,1,4.113447676
60,38,A,2,REML,1,3.609256723
60,38,A,3,REML,1,3.074523705
60,38,A,4,REML,1,2.954709859
60,38,A,5,REML,1,2.730648658
60,38,B,1,REML,4,6.65419512
60,38,B,2,REML,4,6.17906321
60,38,B,3,REML,4,6.100317879
60,38,B,4,REML,4,5.71707932
60,38,B,5,REML,4,5.622611693
60,38,E,1,REML,1,1.44950973
60,38,E,2,REML,1,1.362385444
60,38,E,3,REML,1,1.334146347
60,38,E,4,REML,1,1.322104367
60,38,E,5,REML,1,1.304260374
60,39,A,1,MANOVA,1,3.765912277
60,39,A,2,MANOVA,1,3.281795728
60,39,A,3,MANOVA,1,3.211220178
60,39,A,4,MANOVA,1,2.79623375
60,39,A,5,MANOVA,1,2.338290349
60,39,B,1,MANOVA,4,7.756126924
60,39,B,2,MANOVA,4,7.40128104
60,39,B,3,MANOVA,4,6.675519659
60,39,B,4,MANOVA,4,6.261035469
60,39,B,5,MANOVA,4,6.183408047
60,39,E,1,MANOVA,1,1.47140001
60,39,E,2,MANOVA,1,1.423448202
60,39,E,3,MANOVA,1,1.40207072
60,39,E,4,MANOVA,1,1.372829424
60,39,E,5,MANOVA,1,1.353695551
60,39,A,1,REML,1,3.850109417
60,39,A,2,REML,1,3.401449004
60,39,A,3,REML,1,3.355890424
60,39,A,4,REML,1,2.938247885
60,39,A,5,REML,1,2.475306338
60,39,B,1,REML,4,6.261680531
60,39,B,2,REML,4,6.134586391
60,39,B,3,REML,4,5.939226606
60,39,B,4,REML,4,5.478124835
60,39,B,5,REML,4,5.259530927
60,39,E,1,REML,1,1.430056592
60,39,E,2,REML,1,1.372459453
60,39,E,3,REML,1,1.35352207
60,39,E,4,REML,1,1.337828049
60,39,E,5,REML,1,1.317901488
60,40,A,1,MANOVA,1,3.6407854
60,40,A,2,MANOVA,1,3.288972334
60,40,A,3,MANOVA,1,3.126893704
60,40,A,4,MANOVA,1,2.562109277
60,40,A,5,MANOVA,1,2.47339263
60,40,B,1,MANOVA,4,7.5235862
60,40,B,2,MANOVA,4,7.167563292
60,40,B,3,MANOVA,4,6.798923326
60,40,B,4,MANOVA,4,6.652156928
60,40,B,5,MANOVA,4,6.459828989
60,40,E,1,MANOVA,1,1.455237787
60,40,E,2,MANOVA,1,1.409051397
60,40,E,3,MANOVA,1,1.395595237
60,40,E,4,MANOVA,1,1.388295474
60,40,E,5,MANOVA,1,1.369583881
60,40,A,1,REML,1,3.724343593
60,40,A,2,REML,1,3.36938022
60,40,A,3,REML,1,3.216185832
60,40,A,4,REML,1,2.677458677
60,40,A,5,REML,1,2.577560601
60,40,B,1,REML,4,6.304639796
60,40,B,2,REML,4,6.194565116
60,40,B,3,REML,4,5.650819817
60,40,B,4,REML,4,5.578838463
60,40,B,5,REML,4,5.444451254
60,40,E,1,REML,1,1.418117585
60,40,E,2,REML,1,1.365232146
60,40,E,3,REML,1,1.356135999
60,40,E,4,REML,1,1.351443339
60,40,E,5,REML,1,1.322148766
60,41,A,1,MANOVA,1,3.891566061
60,41,A,2,MANOVA,1,3.272014204
60,41,A,3,MANOVA,1,3.129113771
60,41,A,4,MANOVA,1,2.734341131
60,41,A,5,MANOVA,1,2.57809572
60,41,B,1,MANOVA,4,7.559917021
60,41,B,2,MANOVA,4,6.857737965
60,41,B,3,MANOVA,4,6.269040861
60,41,B,4,MANOVA,4,5.994491652
60,41,B,5,MANOVA,4,5.858497104
60,41,E,1,MANOVA,1,1.424744883
60,41,E,2,MANOVA,1,1.407961595
60,41,E,3,MANOVA,1,1.378436657
60,41,E,4,MANOVA,1,1.355309605
60,41,E,5,MANOVA,1,1.338343453
60,41,A,1,REML,1,3.972152051
60,41,A,2,REML,1,3.33533717
60,41,A,3,REML,1,3.204880816
60,41,A,4,REML,1,2.931617578
60,41,A,5,REML,1,2.676475579
60,41,B,1,REML,4,6.150160343
60,41,B,2,REML,4,5.802424579
60,41,B,3,REML,4,5.452533272
60,41,B,4,REML,4,5.312885482
60,41,B,5,REML,4,5.136563725
60,41,E,1,REML,1,1.391755113
60,41,E,2,REML,1,1.387461172
60,41,E,3,REML,1,1.332867893
60,41,E,4,REML,1,1.329477267
60,41,E,5,REML,1,1.298586145
60,42,A,1,MANOVA,1,4.137838643
60,42,A,2,MANOVA,1,3.891977874
60,42,A,3,MANOVA,1,3.073249658
60,42,A,4,MANOVA,1,2.897312329
60,42,A,5,MANOVA,1,2.778426359
60,42,B,1,MANOVA,4,7.49800713
60,42,B,2,MANOVA,4,6.910052332
60,42,B,3,MANOVA,4,6.644069747
60,42,B,4,MANOVA,4,6.502840294
60,42,B,5,MANOVA,4,5.921842329
60,42,E,1,MANOVA,1,1.463143043
60,42,E,2,MANOVA,1,1.402086842
60,42,E,3,MANOVA,1,1.388236589
60,42,E,4,MANOVA,1,1.371477266
60,42,E,5,MANOVA,1,1.33620326
60,42,A,1,REML,1,4.222143394
60,42,A,2,REML,1,3.962848026
60,42,A,3,REML,1,3.189269766
60,42,A,4,REML,1,3.004492325
60,42,A,5,REML,1,2.832639028
60,42,B,1,REML,4,6.617518044
60,42,B,2,REML,4,5.813776911
60,42,B,3,REML,4,5.476381691
60,42,B,4,REML,4,5.440657794
60,42,B,5,REML,4,5.146738736
60,42,E,1,REML,1,1.416092181
60,42,E,2,REML,1,1.367409652
60,42,E,3,REML,1,1.341686663
60,42,E,4,REML,1,1.328492338
60,42,E,5,REML,1,1.319342257
60,43,A,1,MANOVA,1,3.894972203
60,43,A,2,MANOVA,1,3.615475423
60,43,A,3,MANOVA,1,2.950153042
60,43,A,4,MANOVA,1,2.767786716
60,43,A,5,MANOVA,1,2.626753753
60,43,B,1,MANOVA,4,7.463877709
60,43,B,2,MANOVA,4,7.223769846
60,43,B,3,MANOVA,4,6.720948502
60,43,B,4,MANOVA,4,6.434439609
60,43,B,5,MANOVA,4,6.312194381
60,43,E,1,MANOVA,1,1.496024728
60,43,E,2,MANOVA,1,1.417310907
60,43,E,3,MANOVA,1,1.395252732
60,43,E,4,MANOVA,1,1.384455992
60,43,E,5,MANOVA,1,1.372878882
60,43,A,1,REML,1,3.982531601
60,43,A,2,REML,1,3.71693916
60,43,A,3,REML,1,3.053222039
60,43,A,4,REML,1,2.90154124
60,43,A,5,REML,1,2.738288254
60,43,B,1,REML,4,6.327783913
60,43,B,2,REML,4,5.979821766
60,43,B,3,REML,4,5.860429877
60,43,B,4,REML,4,5.684934742
60,43,B,5,REML,4,5.46629943
60,43,E,1,REML,1,1.460978339
60,43,E,2,REML,1,1.369840639
60,43,E,3,REML,1,1.358092826
60,43,E,4,REML,1,1.346449829
60,43,E,5,REML,1,1.316814196
60,44,A,1,MANOVA,1,3.868209631
60,44,A,2,MANOVA,1,3.358523318
60,44,A,3,MANOVA,1,2.738948069
60,44,A,4,MANOVA,1,2.679464451
60,44,A,5,MANOVA,1,2.479443296
60,44,B,1,MANOVA,4,7.562404403
60,44,B,2,MANOVA,4,7.100384858
60,44,B,3,MANOVA,4,6.767986088
60,44,B,4,MANOVA,4,6.298064112
60,44,B,5,MANOVA,4,5.898942523
60,44,E,1,MANOVA,1,1.463220726
60,44,E,2,MANOVA,1,1.456863087
60,44,E,3,MANOVA,1,1.400499702
60,44,E,4,MANOVA,1,1.382172015
60,44,E,5,MANOVA,1,1.365416194
60,44,A,1,REML,1,3.91572309
60,44,A,2,REML,1,3.46406225
60,44,A,3,REML,1,2.816614969
60,44,A,4,REML,1,2.776952578
60,44,A,5,REML,1,2.564308399
60,44,B,1,REML,4,6.643390983
60,44,B,2,REML,4,6.093879376
60,44,B,3,REML,4,5.7224115
60,44,B,4,REML,4,5.533035928
60,44,B,5,REML,4,5.0008119
60,44,E,1,REML,1,1.424937819
60,44,E,2,REML,1,1.396686983
60,44,E,3,REML,1,1.378785742
60,44,E,4,REML,1,1.345329815
60,44,E,5,REML,1,1.318115436
60,45,A,1,MANOVA,1,3.504316096
60,45,A,2,MANOVA,1,3.135015433
60,45,A,3,MANOVA,1,2.945001358
60,45,A,4,MANOVA,1,2.730329613
60,45,A,5,MANOVA,1,2.669115685
60,45,B,1,MANOVA,4,7.709203048
60,45,B,2,MANOVA,4,7.308599969
60,45,B,3,MANOVA,4,6.825511925
60,45,B,4,MANOVA,4,6.707712663
60,45,B,5,MANOVA,4,6.149695451
60,45,E,1,MANOVA,1,1.439735207
60,45,E,2,MANOVA,1,1.419442076
60,45,E,3,MANOVA,1,1.397845716
60,45,E,4,MANOVA,1,1.365733209
60,45,E,5,MANOVA,1,1.350828779
60,45,A,1,REML,1,3.549296261
60,45,A,2,REML,1,3.198090587
60,45,A,3,REML,1,2.983632808
60,45,A,4,REML,1,2.854175201
60,45,A,5,REML,1,2.768374341
60,45,B,1,REML,4,6.571100015
60,45,B,2,REML,4,6.137325751
60,45,B,3,REML,4,5.785501959
60,45,B,4,REML,4,5.339448541
60,45,B,5,REML,4,5.282130448
60,45,E,1,REML,1,1.399236306
60,45,E,2,REML,1,1.364096869
60,45,E,3,REML,1,1.352803916
60,45,E,4,REML,1,1.340615917
60,45,E,5,REML,1,1.316928216
60,46,A,1,MANOVA,1,3.393312936
60,46,A,2,MANOVA,1,3.198194751
60,46,A,3,MANOVA,1,2.758337966
60,46,A,4,MANOVA,1,2.631166796
60,46,A,5,MANOVA,1,2.425928977
60,46,B,1,MANOVA,4,7.90051136
60,46,B,2,MANOVA,4,7.287405855
60,46,B,3,MANOVA,4,7.020839697
60,46,B,4,MANOVA,4,6.340566745
60,46,B,5,MANOVA,4,6.080117802
60,46,E,1,MANOVA,1,1.521728754
60,46,E,2,MANOVA,1,1.472777048
60,46,E,3,MANOVA,1,1.396243614
60,46,E,4,MANOVA,1,1.366644847
60,46,E,5,MANOVA,1,1.355768132
60,46,A,1,REML,1,3.452855495
60,46,A,2,REML,1,3.266180347
60,46,A,3,REML,1,2.847129389
60,46,A,4,REML,1,2.781786564
60,46,A,5,REML,1,2.52058755
60,46,B,1,REML,4,6.413643295
60,46,B,2,REML,4,6.12239252
60,46,B,3,REML,4,5.960339463
60,46,B,4,REML,4,5.412482224
60,46,B,5,REML,4,5.271958051
60,46,E,1,REML,1,1.453823301
60,46,E,2,REML,1,1.414203721
60,46,E,3,REML,1,1.365179431
60,46,E,4,REML,1,1.335263321
60,46,E,5,REML,1,1.308979613
60,47,A,1,MANOVA,1,3.342551604
60,47,A,2,MANOVA,1,3.193395191
60,47,A,3,MANOVA,1,3.071771651
60,47,A,4,MANOVA,1,2.878880645
60,47,A,5,MANOVA,1,2.578209152
60,47,B,1,MANOVA,4,7.943767814
60,47,B,2,MANOVA,4,7.618729211
60,47,B,3,MANOVA,4,6.849446789
60,47,B,4,MANOVA,4,6.634896322
60,47,B,5,MANOVA,4,6.166097611
60,47,E,1,MANOVA,1,1.493656666
60,47,E,2,MANOVA,1,1.446383697
60,47,E,3,MANOVA,1,1.395291734
60,47,E,4,MANOVA,1,1.3704051
60,47,E,5,MANOVA,1,1.366290596
60,47,A,1,REML,1,3.448232293
60,47,A,2,REML,1,3.276223341
60,47,A,3,REML,1,3.14720833
60,47,A,4,REML,1,2.978317699
60,47,A,5,REML,1,2.763386234
60,47,B,1,REML,4,6.399671911
60,47,B,2,REML,4,6.14675822
60,47,B,3,REML,4,5.586633948
60,47,B,4,REML,4,5.510362911
60,47,B,5,REML,4,5.28766245
60,47,E,1,REML,1,1.437861724
60,47,E,2,REML,1,1.384059338
60,47,E,3,REML,1,1.35859533
60,47,E,4,REML,1,1.337952211
60,47,E,5,REML,1,1.324470039
60,48,A,1,MANOVA,1,4.10374086
60,48,A,2,MANOVA,1,3.391520877
60,48,A,3,MANOVA,1,2.995135944
60,48,A,4,MANOVA,1,2.604834495
60,48,A,5,MANOVA,1,2.494219873
60,48,B,1,MANOVA,4,7.163610798
60,48,B,2,MANOVA,4,6.747962346
60,48,B,3,MANOVA,4,6.206178478
60,48,B,4,MANOVA,4,6.121520483
60,48,B,5,MANOVA,4,5.837020111
60,48,E,1,MANOVA,1,1.478232529
60,48,E,2,MANOVA,1,1.434430474
60,48,E,3,MANOVA,1,1.425513135
60,48,E,4,MANOVA,1,1.397986699
60,48,E,5,MANOVA,1,1.361534383
60,48,A,1,REML,1,4.199087234
60,48,A,2,REML,1,3.489548551
60,48,A,3,REML,1,3.104711272
60,48,A,4,REML,1,2.671366999
60,48,A,5,REML,1,2.583518114
60,48,B,1,REML,4,6.109071809
60,48,B,2,REML,4,5.743702349
60,48,B,3,REML,4,5.455871881
60,48,B,4,REML,4,5.208907463
60,48,B,5,REML,4,5.008230642
60,48,E,1,REML,1,1.431589111
60,48,E,2,REML,1,1.393958634
60,48,E,3,REML,1,1.388812771
60,48,E,4,REML,1,1.349910079
60,48,E,5,REML,1,1.328619194
60,49,A,1,MANOVA,1,3.969748566
60,49,A,2,MANOVA,1,3.758877054
60,49,A,3,MANOVA,1,3.212325942
60,49,A,4,MANOVA,1,3.147797068
60,49,A,5,MANOVA,1,2.815622384
60,49,B,1,MANOVA,4,7.767938037
60,49,B,2,MANOVA,4,7.053589963
60,49,B,3,MANOVA,4,6.491573441
60,49,B,4,MANOVA,4,6.248263867
60,49,B,5,MANOVA,4,5.806257333
60,49,E,1,MANOVA,1,1.453271965
60,49,E,2,MANOVA,1,1.409513081
60,49,E,3,MANOVA,1,1.39955043
60,49,E,4,MANOVA,1,1.385819348
60,49,E,5,MANOVA,1,1.364343545
60,49,A,1,REML,1,4.01137063
60,49,A,2,REML,1,3.879806445
60,49,A,3,REML,1,3.289463989
60,49,A,4,REML,1,3.257343693
60,49,A,5,REML,1,2.908005128
60,49,B,1,REML,4,6.329144351
60,49,B,2,REML,4,5.996809426
60,49,B,3,REML,4,5.635678408
60,49,B,4,REML,4,5.408465027
60,49,B,5,REML,4,5.18795699
60,49,E,1,REML,1,1.414308649
60,49,E,2,REML,1,1.368316238
60,49,E,3,REML,1,1.351576018
60,49,E,4,REML,1,1.343942878
60,49,E,5,REML,1,1.326342758
60,50,A,1,MANOVA,1,3.583612598
60,50,A,2,MANOVA,1,3.371751373
60,50,A,3,MANOVA,1,2.943647956
60,50,A,4,MANOVA,1,2.763471426
60,50,A,5,MANOVA,1,2.629456077
60,50,B,1,MANOVA,4,7.17263632
60,50,B,2,MANOVA,4,7.10484671
60,50,B,3,MANOVA,4,6.826815933
60,50,B,4,MANOVA,4,6.613994113
60,50,B,5,MANOVA,4,6.216404651
60,50,E,1,MANOVA,1,1.479102544
60,50,E,2,MANOVA,1,1.459462328
60,50,E,3,MANOVA,1,1.446335634
60,50,E,4,MANOVA,1,1.435424082
60,50,E,5,MANOVA,1,1.356889236
60,50,A,1,REML,1,3.663286492
60,50,A,2,REML,1,3.427979632
60,50,A,3,REML,1,3.050873572
60,50,A,4,REML,1,2.856371594
60,50,A,5,REML,1,2.693482335
60,50,B,1,REML,4,6.312300779
60,50,B,2,REML,4,6.127168678
60,50,B,3,REML,4,5.808236957
60,50,B,4,REML,4,5.740767439
60,50,B,5,REML,4,5.584108364
60,50,E,1,REML,1,1.442462812
60,50,E,2,REML,1,1.414217554
60,50,E,3,REML,1,1.405270759
60,50,E,4,REML,1,1.38257023
60,50,E,5,REML,1,1.306899187
70,1,A,1,MANOVA,1,4.865381128
70,1,A,2,MANOVA,1,3.968916982
70,1,A,3,MANOVA,1,3.590401283
70,1,A,4,MANOVA,1,3.156216822
70,1,A,5,MANOVA,1,3.054430268
70,1,B,1,MANOVA,4,8.323808944
70,1,B,2,MANOVA,4,7.816549526
70,1,B,3,MANOVA,4,7.460369444
70,1,B,4,MANOVA,4,6.950202663
70,1,B,5,MANOVA,4,6.683863888
70,1,E,1,MANOVA,1,1.567464717
70,1,E,2,MANOVA,1,1.499240559
70,1,E,3,MANOVA,1,1.48589895
70,1,E,4,MANOVA,1,1.448499594
70,1,E,5,MANOVA,1,1.427336188
70,1,A,1,REML,1,4.962595111
70,1,A,2,REML,1,4.12257596
70,1,A,3,REML,1,3.735949035
70,1,A,4,REML,1,3.343974085
70,1,A,5,REML,1,3.128922968
70,1,B,1,REML,4,6.823145182
70,1,B,2,REML,4,6.477979433
70,1,B,3,REML,4,6.1802361
70,1,B,4,REML,4,5.88217355
70,1,B,5,REML,4,5.629331566
70,1,E,1,REML,1,1.523486305
70,1,E,2,REML,1,1.47070274
70,1,E,3,REML,1,1.437492873
70,1,E,4,REML,1,1.419920546
70,1,E,5,REML,1,1.390012819
70,2,A,1,MANOVA,1,4.632924557
70,2,A,2,MANOVA,1,4.266764941
70,2,A,3,MANOVA,1,3.797709584
70,2,A,4,MANOVA,1,3.619818858
70,2,A,5,MANOVA,1,3.466181057
70,2,B,1,MANOVA,4,7.798466176
70,2,B,2,MANOVA,4,7.586110576
70,2,B,3,MANOVA,4,7.227175049
70,2,B,4,MANOVA,4,6.856162632
70,2,B,5,MANOVA,4,6.529814185
70,2,E,1,MANOVA,1,1.50640792
